Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,176.6074,176.9403,2,0,0.3309,,16,6,166,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,176.9407,177.6905,2,1,0.7485,,16,7,167,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,177.6909,178.057,4,1,0.3552,,16,8,168,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,178.0573,178.4905,1,1,0.4212,,16,9,169,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,178.4909,178.9571,2,1,0.4538,,17,0,170,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,178.9574,179.2572,3,1,0.2875,,17,1,171,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,179.2575,179.7238,2,1,0.4582,,17,2,172,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,179.724,180.1071,1,0,0.3815,,17,3,173,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,180.1075,180.7787,1,1,0.6709,,17,4,174,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,180.7789,181.2072,1,1,0.416,,17,5,175,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,181.2075,181.7738,3,1,0.5597,,17,6,176,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,181.7741,182.1905,2,1,0.4111,,17,7,177,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,182.1908,182.5603,4,1,0.3692,,17,8,178,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,182.5607,182.9905,1,1,0.4201,,17,9,179,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,182.9909,183.4072,2,1,0.404,,18,0,180,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,183.4075,183.7906,3,1,0.379,,18,1,181,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,183.7909,184.2408,2,1,0.4386,,18,2,182,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,184.2411,184.7239,4,0,0.4817,,18,3,183,3,1,4,R,,3,,,,,,,
