Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,139.3048,139.7716,1,1,0.4569,,12,9,129,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,139.7719,140.305,2,1,0.5203,,13,0,130,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,140.3053,140.8383,3,1,0.5201,,13,1,131,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,140.8387,141.8883,2,1,1.0469,,13,2,132,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,141.8886,142.0551,2,0,0.1573,,13,3,133,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,142.0555,142.2208,3,0,0.1526,,13,4,134,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,142.2211,142.9219,1,1,0.6878,,13,5,135,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,142.9224,143.8049,3,1,0.8815,,13,6,136,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,143.8053,144.355,2,1,0.548,,13,7,137,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,144.3552,144.6718,4,1,0.3147,,13,8,138,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,144.6722,145.1385,1,1,0.4532,,13,9,139,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,145.1389,145.6545,2,1,0.5042,,14,0,140,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,145.655,146.1218,3,1,0.4545,,14,1,141,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,146.1222,146.6886,2,1,0.5531,,14,2,142,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,146.6891,146.9386,3,1,0.2371,,14,3,143,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,146.939,147.3552,1,1,0.4032,,14,4,144,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,147.3556,147.9387,1,1,0.5827,,14,5,145,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,147.939,148.521,3,1,0.5693,,14,6,146,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,148.5214,148.9886,2,1,0.456,,14,7,147,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,148.989,149.5379,3,0,0.5367,,14,8,148,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,149.5383,150.3554,1,1,0.8127,,14,9,149,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,150.3558,150.9387,2,1,0.5696,,15,0,150,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,150.9392,151.4054,3,1,0.452,,15,1,151,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,151.4057,151.805,1,0,0.3862,,15,2,152,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,151.8054,152.7383,3,1,0.9238,,15,3,153,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,152.7387,153.2552,1,1,0.5044,,15,4,154,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,153.2556,153.8387,1,1,0.5701,,15,5,155,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,153.839,154.522,3,1,0.6699,,15,6,156,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,154.5222,154.7046,2,1,0.182,,15,7,157,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,154.705,155.0389,4,1,0.3252,,15,8,158,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,155.0393,155.6219,1,1,0.5735,,15,9,159,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,155.6222,156.2543,2,1,0.6314,,16,0,160,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,156.2548,156.5711,3,1,0.3081,,16,1,161,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,156.5715,156.9883,2,1,0.4084,,16,2,162,2,1,3,M,,2,,,,,,,
